city;district;front;size;property_age;bedrooms;bathrooms;livingrooms;kitchen;garage;driver_room;maid_room;furnished;ac;roof;pool;frontyard;basement;duplex;stairs;elevator;fireplace;price;
 «·Œ»—;   ÕÌ «·Ã”— ;‘—ﬁ;500;15;7;5;2;1;0;1;0;1;1;0;0;1;0;0;1;0;1;65000;
 «·Œ»—;   ÕÌ ﬁ—ÿ»… ;‘„«·;250;0;5;4;3;1;1;0;1;1;1;0;1;1;0;0;1;0;0;95000;
 «·Œ»—;   ÕÌ ﬁ—ÿ»… ;‘„«·;250;0;5;4;2;1;1;0;0;0;1;0;1;1;0;0;1;0;0;75000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;€—»;300;9;5;5;4;1;1;0;1;0;1;0;0;1;0;1;1;0;0;50000;
 «·Œ»—;   ÕÌ «·”›‰ ;‘„«·;525;21;4;2;1;1;0;0;1;0;0;0;0;1;0;0;0;0;0;30000;
 «·Œ»—;   ÕÌ «·«„Ê«Ã ;€—»;420;0;5;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·‘—«⁄ ;‘—ﬁ;250;0;7;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;0;50000;
 «·Œ»—;   ÕÌ «·⁄·Ì« ;‘—ﬁ;348;11;5;5;2;1;1;0;0;0;1;0;0;1;0;0;1;0;0;60000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·–Â»Ì ;€—»;250;4;5;4;2;1;0;1;1;0;1;1;0;1;0;0;1;0;0;70000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;‘„«·;300;0;4;5;4;1;1;0;0;0;0;0;0;0;0;1;0;0;0;45000;
 «·Œ»—;   ÕÌ «·⁄ﬁ—»Ì… ;Ã‰Ê» ‘—ﬁÌ;450;12;4;4;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;170000;
 «·Œ»—;   ÕÌ «·Œ“«„Ï ;‘—ﬁ;300;10;5;5;2;1;1;0;1;0;0;1;0;0;0;1;0;0;0;60000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;‘—ﬁ;250;0;4;4;2;1;1;0;1;0;0;0;0;1;0;1;1;0;0;45000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘—ﬁ;400;0;7;5;2;1;1;0;1;0;0;0;0;1;0;1;1;0;0;50000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;Ã‰Ê»;300;0;4;5;2;1;1;0;1;0;0;0;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·⁄ﬁÌﬁ ;Ã‰Ê»;515;0;4;5;2;1;1;0;0;0;0;1;0;1;0;1;1;0;1;40000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«·;300;0;6;5;3;1;1;0;1;0;0;1;0;1;0;1;1;0;0;45000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘—ﬁ;300;3;4;4;2;1;1;0;1;0;1;0;0;1;1;0;0;0;0;65000;
 «·Œ»—;   ÕÌ «·⁄ﬁÌﬁ ;‘„«·;330;0;4;5;2;1;1;1;1;0;0;1;0;1;0;1;1;0;0;47000;
 «·Œ»—;   ÕÌ «·⁄ﬁÌﬁ ;‘„«·;367;0;7;5;3;1;1;0;1;0;0;1;0;1;0;1;1;0;1;45000;
 «·Œ»—;   ÕÌ «·Œ»— «·‘„«·Ì… ;‘—ﬁ;111;0;5;2;1;1;1;0;1;0;0;0;0;1;0;0;0;0;0;40000;
 «·Œ»—;   ÕÌ «·„—Ã«‰ ;Ã‰Ê» €—»Ì;170;3;5;5;2;1;1;1;1;1;1;0;1;1;0;1;1;0;1;150000;
 «·Œ»—;   ÕÌ «·⁄ﬁÌﬁ ;‘„«·;367;0;7;5;3;1;1;0;1;0;0;1;0;1;0;1;1;0;1;48000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«· €—»Ì;385;0;3;3;3;1;1;0;0;0;0;0;0;1;0;0;1;0;0;45000;
 «·Œ»—;   ÕÌ ﬁ—ÿ»… ;‘—ﬁ;400;5;7;5;3;1;1;1;1;0;1;0;1;1;0;1;1;0;0;110000;
 «·Œ»—;   ÕÌ «·⁄ﬁÌﬁ ;‘„«· ‘—ﬁÌ;425;2;3;5;2;1;0;0;1;1;1;0;1;1;0;0;1;0;1;95000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘—ﬁ;750;30;6;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘—ﬁ;250;2;4;4;2;1;1;0;1;0;1;0;0;1;0;1;0;0;0;75000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·–Â»Ì ;€—»;700;14;5;5;3;1;1;1;1;0;1;1;0;1;1;0;1;0;0;180000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;‘„«·;315;0;5;5;2;0;1;0;1;0;0;1;0;1;0;1;1;0;1;40000;
 «·Œ»—;   ÕÌ «·‘—«⁄ ;‘„«· ‘—ﬁÌ;312;0;6;5;2;1;1;0;1;0;1;0;0;1;0;1;1;0;0;60000;
 «·Œ»—;   ÕÌ «·Œ“«„Ï ;Ã‰Ê»;375;7;5;4;2;1;1;1;1;0;0;1;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·«‰œ·” ;‘—ﬁ;360;7;5;5;4;1;0;1;1;0;1;1;0;1;0;1;1;0;0;160000;
 «·Œ»—;   ÕÌ „œÌ‰… «·⁄„«· ;‘—ﬁ;700;18;5;5;5;1;1;1;1;0;1;0;0;1;0;0;1;0;1;90000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·–Â»Ì ;‘—ﬁ;500;21;5;4;4;1;1;1;1;0;0;1;0;1;0;1;1;0;1;120000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;€—»;375;0;7;5;2;1;1;1;0;1;0;0;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·«„Ê«Ã ;‘„«·;420;0;5;5;2;1;1;0;0;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«·;382;0;3;3;1;1;1;0;0;1;1;0;0;1;0;0;1;0;0;60000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;3 ‘Ê«—⁄;205;8;3;4;2;1;1;0;0;1;1;0;1;1;0;0;1;0;0;80000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;‘„«· ‘—ﬁÌ;375;0;5;5;5;1;1;1;1;1;1;1;1;1;0;0;1;0;1;75000;
 «·Œ»—;   ÕÌ «·Ì—„Êﬂ ;€—»;320;13;4;5;1;1;1;1;1;0;1;0;0;1;0;1;0;0;0;65000;
 «·Œ»—;   ÕÌ ﬁ—ÿ»… ;‘„«·;240;0;4;4;2;1;1;0;1;1;1;1;1;1;0;0;0;0;0;90000;
 «·Œ»—;   ÕÌ «·‘—«⁄ ;‘—ﬁ;500;2;5;5;2;1;0;0;0;1;1;1;1;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;‘—ﬁ;400;0;7;5;2;1;1;1;1;0;0;0;0;1;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘—ﬁ;267;3;4;5;3;1;1;0;1;0;1;0;1;1;0;1;1;0;0;60000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;€—»;390;0;5;5;3;1;1;1;1;0;1;1;0;1;0;1;1;0;0;60000;
 «·Œ»—;   ÕÌ «·„œÌ‰… «·—Ì«÷Ì… ;‘„«·;250;5;4;5;2;1;1;0;1;0;1;0;0;1;0;0;1;0;0;45000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·–Â»Ì ;€—»;140;15;3;3;1;1;1;0;1;0;1;0;1;0;0;1;1;0;0;55000;
 «·Œ»—;   ÕÌ «·ÃÊÂ—… ;Ã‰Ê» ‘—ﬁÌ;245;8;3;4;2;1;1;0;1;1;1;1;1;1;1;1;1;0;0;100000;
 «·Œ»—;   ÕÌ «·„œÌ‰… «·—Ì«÷Ì… ;Ã‰Ê» €—»Ì;1152;19;5;5;2;1;1;1;1;1;1;1;0;1;0;0;1;0;1;150000;
 «·Œ»—;   ÕÌ «·⁄ﬁÌﬁ ;€—»;380;0;5;5;3;1;1;0;1;0;0;1;0;1;0;1;1;0;1;46000;
 «·Œ»—;   ÕÌ „œÌ‰… «·⁄„«· ;‘—ﬁ;300;7;7;5;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;80000;
 «·Œ»—;   ÕÌ «·⁄ﬁ—»Ì… ;‘„«·;420;20;3;4;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;55000;
 «·Œ»—;   ÕÌ «·‘—«⁄ ;‘„«· ‘—ﬁÌ;437;3;7;5;2;1;1;1;1;0;1;1;0;1;0;1;1;0;1;80000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;‘„«·;200;0;3;4;2;1;1;0;1;1;1;0;0;0;0;1;1;0;0;50000;
 «·Œ»—;   ÕÌ «·Ã”— ;‘—ﬁ;400;16;7;5;2;1;0;1;1;1;1;1;0;1;0;0;1;0;0;75000;
 «·Œ»—;   ÕÌ «·Àﬁ»… ;€—»;325;20;4;5;3;1;1;0;1;0;1;1;0;1;0;0;1;0;1;85000;
 «·Œ»—;   ÕÌ «·Œ“«„Ï ;‘—ﬁ;200;9;1;4;2;1;0;0;0;0;1;0;0;0;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·⁄ﬁÌﬁ ;‘„«·;2226;0;4;4;1;1;1;0;1;1;1;0;1;1;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·⁄·Ì« ;‘„«·;325;14;4;5;2;1;0;1;1;0;1;0;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê»;400;4;4;5;2;1;1;1;1;0;1;1;0;0;0;1;1;0;0;140000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘—ﬁ;450;0;5;5;2;1;1;0;1;0;1;0;0;0;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘„«·;200;4;6;5;2;1;1;0;1;0;1;0;1;1;0;1;1;0;0;85000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«·;312;0;5;5;3;0;0;0;0;0;0;1;0;1;0;1;1;0;0;45000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;Ã‰Ê»;300;0;5;5;3;1;1;0;1;0;0;0;0;1;0;1;0;0;0;75000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;€—»;375;0;4;4;2;1;1;0;0;0;1;0;1;1;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê» ‘—ﬁÌ;574;30;4;4;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;180000;
 «·Œ»—;   ÕÌ „œÌ‰… «·⁄„«· ;Ã‰Ê» ‘—ﬁÌ;348;30;5;5;3;1;0;0;1;0;0;0;0;1;0;0;1;0;0;65000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘„«· ‘—ﬁÌ;625;0;7;5;2;0;1;1;1;0;0;0;0;1;0;0;1;0;0;90000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;300;0;6;4;2;1;1;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;350;10;5;5;5;1;1;1;1;0;1;0;0;1;0;1;1;0;0;150000;
 «·Œ»—;   ÕÌ «·„œÌ‰… «·—Ì«÷Ì… ;Ã‰Ê» €—»Ì;200;7;5;4;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;43000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘—ﬁ;330;0;4;5;4;1;1;1;1;0;1;1;0;1;0;0;0;0;0;80000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;437;0;7;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;Ã‰Ê»;400;0;5;5;3;0;1;0;1;0;1;1;0;1;0;1;1;0;0;55000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;330;0;6;4;2;1;0;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;300;13;6;5;2;1;1;1;1;0;1;0;0;1;0;1;1;0;0;90000;
 «·Œ»—;   ÕÌ «·«„Ê«Ã ;€—»;437;0;7;5;2;0;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·⁄·Ì« ;‘„«·;325;14;4;5;2;1;0;1;1;0;1;0;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê»;400;4;4;5;2;1;1;1;1;0;1;1;0;0;0;1;1;0;0;140000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘—ﬁ;450;0;5;5;2;1;1;0;1;0;1;0;0;0;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘„«·;200;4;6;5;2;1;1;0;1;0;1;0;1;1;0;1;1;0;0;85000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«·;312;0;5;5;3;0;0;0;0;0;0;1;0;1;0;1;1;0;0;45000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;Ã‰Ê»;300;0;5;5;3;1;1;0;1;0;0;0;0;1;0;1;0;0;0;75000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;€—»;375;0;4;4;2;1;1;0;0;0;1;0;1;1;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê» ‘—ﬁÌ;574;30;4;4;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;180000;
 «·Œ»—;   ÕÌ „œÌ‰… «·⁄„«· ;Ã‰Ê» ‘—ﬁÌ;348;30;5;5;3;1;0;0;1;0;0;0;0;1;0;0;1;0;0;65000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘„«· ‘—ﬁÌ;625;0;7;5;2;0;1;1;1;0;0;0;0;1;0;0;1;0;0;90000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;300;0;6;4;2;1;1;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;350;10;5;5;5;1;1;1;1;0;1;0;0;1;0;1;1;0;0;150000;
 «·Œ»—;   ÕÌ «·„œÌ‰… «·—Ì«÷Ì… ;Ã‰Ê» €—»Ì;200;7;5;4;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;43000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘—ﬁ;330;0;4;5;4;1;1;1;1;0;1;1;0;1;0;0;0;0;0;80000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;437;0;7;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;Ã‰Ê»;400;0;5;5;3;0;1;0;1;0;1;1;0;1;0;1;1;0;0;55000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;330;0;6;4;2;1;0;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;300;13;6;5;2;1;1;1;1;0;1;0;0;1;0;1;1;0;0;90000;
 «·Œ»—;   ÕÌ «·«„Ê«Ã ;€—»;437;0;7;5;2;0;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·⁄·Ì« ;‘„«·;325;14;4;5;2;1;0;1;1;0;1;0;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê»;400;4;4;5;2;1;1;1;1;0;1;1;0;0;0;1;1;0;0;140000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘—ﬁ;450;0;5;5;2;1;1;0;1;0;1;0;0;0;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘„«·;200;4;6;5;2;1;1;0;1;0;1;0;1;1;0;1;1;0;0;85000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«·;312;0;5;5;3;0;0;0;0;0;0;1;0;1;0;1;1;0;0;45000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;Ã‰Ê»;300;0;5;5;3;1;1;0;1;0;0;0;0;1;0;1;0;0;0;75000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;€—»;375;0;4;4;2;1;1;0;0;0;1;0;1;1;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê» ‘—ﬁÌ;574;30;4;4;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;180000;
 «·Œ»—;   ÕÌ „œÌ‰… «·⁄„«· ;Ã‰Ê» ‘—ﬁÌ;348;30;5;5;3;1;0;0;1;0;0;0;0;1;0;0;1;0;0;65000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘„«· ‘—ﬁÌ;625;0;7;5;2;0;1;1;1;0;0;0;0;1;0;0;1;0;0;90000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;300;0;6;4;2;1;1;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;350;10;5;5;5;1;1;1;1;0;1;0;0;1;0;1;1;0;0;150000;
 «·Œ»—;   ÕÌ «·„œÌ‰… «·—Ì«÷Ì… ;Ã‰Ê» €—»Ì;200;7;5;4;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;43000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘—ﬁ;330;0;4;5;4;1;1;1;1;0;1;1;0;1;0;0;0;0;0;80000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;437;0;7;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;Ã‰Ê»;400;0;5;5;3;0;1;0;1;0;1;1;0;1;0;1;1;0;0;55000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;330;0;6;4;2;1;0;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;300;13;6;5;2;1;1;1;1;0;1;0;0;1;0;1;1;0;0;90000;
 «·Œ»—;   ÕÌ «·«„Ê«Ã ;€—»;437;0;7;5;2;0;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·⁄·Ì« ;‘„«·;325;14;4;5;2;1;0;1;1;0;1;0;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê»;400;4;4;5;2;1;1;1;1;0;1;1;0;0;0;1;1;0;0;140000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘—ﬁ;450;0;5;5;2;1;1;0;1;0;1;0;0;0;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘„«·;200;4;6;5;2;1;1;0;1;0;1;0;1;1;0;1;1;0;0;85000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«·;312;0;5;5;3;0;0;0;0;0;0;1;0;1;0;1;1;0;0;45000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;Ã‰Ê»;300;0;5;5;3;1;1;0;1;0;0;0;0;1;0;1;0;0;0;75000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;€—»;375;0;4;4;2;1;1;0;0;0;1;0;1;1;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê» ‘—ﬁÌ;574;30;4;4;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;180000;
 «·Œ»—;   ÕÌ „œÌ‰… «·⁄„«· ;Ã‰Ê» ‘—ﬁÌ;348;30;5;5;3;1;0;0;1;0;0;0;0;1;0;0;1;0;0;65000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘„«· ‘—ﬁÌ;625;0;7;5;2;0;1;1;1;0;0;0;0;1;0;0;1;0;0;90000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;300;0;6;4;2;1;1;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;350;10;5;5;5;1;1;1;1;0;1;0;0;1;0;1;1;0;0;150000;
 «·Œ»—;   ÕÌ «·„œÌ‰… «·—Ì«÷Ì… ;Ã‰Ê» €—»Ì;200;7;5;4;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;43000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘—ﬁ;330;0;4;5;4;1;1;1;1;0;1;1;0;1;0;0;0;0;0;80000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;437;0;7;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;Ã‰Ê»;400;0;5;5;3;0;1;0;1;0;1;1;0;1;0;1;1;0;0;55000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;330;0;6;4;2;1;0;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;300;13;6;5;2;1;1;1;1;0;1;0;0;1;0;1;1;0;0;90000;
 «·Œ»—;   ÕÌ «·«„Ê«Ã ;€—»;437;0;7;5;2;0;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·⁄·Ì« ;‘„«·;325;14;4;5;2;1;0;1;1;0;1;0;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê»;400;4;4;5;2;1;1;1;1;0;1;1;0;0;0;1;1;0;0;140000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘—ﬁ;450;0;5;5;2;1;1;0;1;0;1;0;0;0;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘„«·;200;4;6;5;2;1;1;0;1;0;1;0;1;1;0;1;1;0;0;85000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«·;312;0;5;5;3;0;0;0;0;0;0;1;0;1;0;1;1;0;0;45000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;Ã‰Ê»;300;0;5;5;3;1;1;0;1;0;0;0;0;1;0;1;0;0;0;75000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;€—»;375;0;4;4;2;1;1;0;0;0;1;0;1;1;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê» ‘—ﬁÌ;574;30;4;4;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;180000;
 «·Œ»—;   ÕÌ „œÌ‰… «·⁄„«· ;Ã‰Ê» ‘—ﬁÌ;348;30;5;5;3;1;0;0;1;0;0;0;0;1;0;0;1;0;0;65000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘„«· ‘—ﬁÌ;625;0;7;5;2;0;1;1;1;0;0;0;0;1;0;0;1;0;0;90000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;300;0;6;4;2;1;1;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;350;10;5;5;5;1;1;1;1;0;1;0;0;1;0;1;1;0;0;150000;
 «·Œ»—;   ÕÌ «·„œÌ‰… «·—Ì«÷Ì… ;Ã‰Ê» €—»Ì;200;7;5;4;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;43000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘—ﬁ;330;0;4;5;4;1;1;1;1;0;1;1;0;1;0;0;0;0;0;80000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;437;0;7;5;2;1;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;Ã‰Ê»;400;0;5;5;3;0;1;0;1;0;1;1;0;1;0;1;1;0;0;55000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;330;0;6;4;2;1;0;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;300;13;6;5;2;1;1;1;1;0;1;0;0;1;0;1;1;0;0;90000;
 «·Œ»—;   ÕÌ «·«„Ê«Ã ;€—»;437;0;7;5;2;0;1;0;1;0;0;1;0;1;0;1;1;0;1;60000;
 «·Œ»—;   ÕÌ «·⁄·Ì« ;‘„«·;325;14;4;5;2;1;0;1;1;0;1;0;0;1;0;1;1;0;0;65000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê»;400;4;4;5;2;1;1;1;1;0;1;1;0;0;0;1;1;0;0;140000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘—ﬁ;450;0;5;5;2;1;1;0;1;0;1;0;0;0;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·—«ﬂ… «·Ã‰Ê»Ì… ;‘„«·;200;4;6;5;2;1;1;0;1;0;1;0;1;1;0;1;1;0;0;85000;
 «·Œ»—;   ÕÌ «·’Ê«—Ì ;‘„«·;312;0;5;5;3;0;0;0;0;0;0;1;0;1;0;1;1;0;0;45000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;Ã‰Ê»;300;0;5;5;3;1;1;0;1;0;0;0;0;1;0;1;0;0;0;75000;
 «·Œ»—;   ÕÌ «·»ÕÌ—… ;€—»;375;0;4;4;2;1;1;0;0;0;1;0;1;1;0;1;1;0;0;80000;
 «·Œ»—;   ÕÌ «·Õ“«„ «·«Œ÷— ;Ã‰Ê» ‘—ﬁÌ;574;30;4;4;1;1;1;1;1;0;0;0;0;1;0;0;1;0;1;180000;
 «·Œ»—;   ÕÌ „œÌ‰… «·⁄„«· ;Ã‰Ê» ‘—ﬁÌ;348;30;5;5;3;1;0;0;1;0;0;0;0;1;0;0;1;0;0;65000;
 «·Œ»—;   ÕÌ «· Õ·Ì… ;‘„«· ‘—ﬁÌ;625;0;7;5;2;0;1;1;1;0;0;0;0;1;0;0;1;0;0;90000;
 «·Œ»—;   ÕÌ «··ƒ·ƒ ;€—»;300;0;6;4;2;1;1;0;0;0;0;1;0;1;0;1;0;0;1;37000;
 «·Œ»—;   ÕÌ «·ﬂÊ—‰Ì‘ ;Ã‰Ê»;350;10;5;5;5;1;1;1;1;0;1;0;0;1;0;1;1;0;0;150000;
 «·Œ»—;   ÕÌ «·„œÌ‰… «·—Ì«÷Ì… ;Ã‰Ê» €—»Ì;200;7;5;4;1;1;0;0;1;0;1;1;0;0;0;0;1;0;0;43000;
